qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,252,4660,3.906965,123,36.270206,0.000000,29.683983,33.372936,28.247787,31.639633,32.712154,33.163406,41.963745,6.477943,33.372936,-1036.363281,14.670925,23077.564453,31.412670,0.000000,0.866074,-nan,0.000000,-0.076667,0.172138,0.920000
1,257,4044,3.640175,177,17.493122,0.000000,13.494495,14.715088,13.830709,14.169055,14.584528,14.661197,8.280243,2.877541,14.715088,-98.578613,16.395790,4759.541504,14.078528,0.000000,0.804804,inf,0.000000,-0.040000,0.058889,0.960000
2,252,4637,3.694057,95,22.248182,0.000000,18.629902,21.373886,18.933090,19.806660,20.495380,21.110901,17.979218,4.240191,21.373886,-264.543945,12.139509,9126.311523,19.297384,0.000000,0.867369,-nan,0.000000,-0.016667,0.042200,0.960000
3,250,5092,3.878832,133,46.293488,41.651035,43.972946,44.971066,43.665478,44.213284,44.556362,44.908382,0.740601,0.860582,3.320030,-0.734375,0.524956,48359.015625,43.975716,0.899717,0.949933,inf,0.000000,-0.886667,0.041008,0.520000
4,258,4020,3.535986,169,64.289703,0.000000,49.624771,54.089741,49.143063,52.405422,53.688309,54.017029,107.166260,10.352114,54.089741,-4856.984375,18.133415,64244.601562,51.456085,0.000000,0.800378,inf,0.000000,-0.016667,0.042915,0.960000
5,251,5319,3.958941,110,27.733305,0.000000,22.667217,24.856674,22.588057,24.237375,24.576876,24.755032,23.668030,4.864980,24.856674,-465.916992,15.896463,13436.768555,23.759981,0.000000,0.856731,-nan,0.000000,-0.046667,0.039101,0.920000
6,254,3065,2.834082,155,24.911234,0.000000,17.971165,20.037287,18.137016,18.930367,19.440626,19.955189,15.109650,3.887113,20.037287,-233.281738,15.355316,8451.810547,18.620991,0.000000,0.747494,-nan,0.000000,0.000000,0.043154,1.000000
7,251,5066,3.691912,131,25.818909,0.000000,20.974634,23.717892,21.151190,22.387968,23.184948,23.371429,22.202271,4.711928,23.717892,-374.907227,12.875489,11553.438477,21.688520,0.000000,0.840025,-nan,0.000000,0.000000,0.066042,1.000000
8,256,4114,3.284216,207,39.434818,0.000000,28.432732,31.852631,28.223665,30.404554,31.495420,31.818764,39.686401,6.299715,31.852631,-917.529297,13.661812,21202.666016,29.352133,0.000000,0.744320,inf,0.000000,0.000000,0.039101,1.000000
9,251,5322,3.704071,110,19.653963,0.000000,16.770008,18.768646,16.149824,17.558052,18.395803,18.688118,12.959473,3.599927,18.768646,-186.504395,15.865696,7354.816406,17.232138,0.000000,0.876777,inf,0.000000,-0.046667,0.040054,0.960000
10,250,5081,3.604889,129,15.783746,0.000000,12.612798,14.278735,12.177099,13.393115,14.050868,14.226697,7.601395,2.757063,14.278735,-79.282227,14.572611,4167.101562,12.717969,0.000000,0.805764,inf,0.000000,0.000000,0.045061,1.000000
11,250,4163,3.167152,108,9.896130,0.000000,8.831361,9.664281,8.724148,9.277253,9.484347,9.642935,3.386810,1.840329,9.664281,-27.372864,18.224037,2034.493652,9.026285,0.000000,0.912103,-nan,0.000000,0.000000,0.040054,1.000000
