8,1272,1,0.652975
8,1839,2,0.791989
8,2264,3,0.839356
8,2641,4,0.886744
8,2970,5,0.8974
8,3288,6,0.914822
8,3588,7,0.926602
8,3876,8,0.937636
8,4153,9,0.944606
8,4423,10,0.95121
8,4686,11,0.954152
8,4946,12,0.959867
8,5201,13,0.962915
51,1272,1,0.82604
51,1663,2,0.89808
51,1980,3,0.929307
51,2266,4,0.947848
51,2533,5,0.954163
51,2793,6,0.960828
8,1272,1,0.652975
8,1839,2,0.791989
8,2264,3,0.839356
8,2641,4,0.886744
8,2970,5,0.8974
8,3288,6,0.914822
8,3588,7,0.926602
8,3876,8,0.937636
8,4153,9,0.944606
8,4423,10,0.95121
8,4686,11,0.954152
8,4946,12,0.959867
8,5201,13,0.962915
51,1272,1,0.82604
51,1663,2,0.89808
51,1980,3,0.929307
51,2266,4,0.947848
51,2533,5,0.954163
51,2793,6,0.960828
